Source,File,Region,Country,Variable_Main,Variable_Disag,Set,Year,Value
OLADE,Energy Balances,5_Southern Cone,Argentina,Non-energy consumption,none,Gasoline and alcohol,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Non-energy consumption,none,Kerose and jet fuel,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Non-energy consumption,none,Diesel,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Non-energy consumption,none,Fuel Oil,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Non-energy consumption,none,Coke,2018,14.192543435191729
OLADE,Energy Balances,5_Southern Cone,Argentina,Non-energy consumption,none,Charcoal,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Non-energy consumption,none,Gases,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Non-energy consumption,none,Other secondary,2018,1.0042376637247437
OLADE,Energy Balances,5_Southern Cone,Argentina,Non-energy consumption,none,Non-energy,2018,133.98107526281575
OLADE,Energy Balances,5_Southern Cone,Argentina,Non-energy consumption,none,Total secondary,2018,149.1778563617322
OLADE,Energy Balances,5_Southern Cone,Argentina,Non-energy consumption,none,Total,2018,149.1778563617322
OLADE,Energy Balances,5_Southern Cone,Argentina,Final consumption,none,Oil,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Final consumption,none,Natural Gas,2018,767.1178248856169
OLADE,Energy Balances,5_Southern Cone,Argentina,Final consumption,none,Coal,2018,1.9159423492991574
OLADE,Energy Balances,5_Southern Cone,Argentina,Final consumption,none,Hydro,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Final consumption,none,Geothermal,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Final consumption,none,Nuclear,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Final consumption,none,Firewood,2018,9.591227451407923
OLADE,Energy Balances,5_Southern Cone,Argentina,Final consumption,none,Sugar cane and derivatives,2018,39.89456816052122
OLADE,Energy Balances,5_Southern Cone,Argentina,Final consumption,none,Other primary sources,2018,5.394373597350335
OLADE,Energy Balances,5_Southern Cone,Argentina,Final consumption,none,Total primary sources,2018,823.9139364441954
OLADE,Energy Balances,5_Southern Cone,Argentina,Final consumption,none,Electricity,2018,463.25471739187424
OLADE,Energy Balances,5_Southern Cone,Argentina,Final consumption,none,Liquified Gas,2018,70.08944511020742
OLADE,Energy Balances,5_Southern Cone,Argentina,Final consumption,none,Gasoline and alcohol,2018,289.7641421596717
OLADE,Energy Balances,5_Southern Cone,Argentina,Final consumption,none,Kerose and jet fuel,2018,71.85258024443823
OLADE,Energy Balances,5_Southern Cone,Argentina,Final consumption,none,Diesel,2018,476.3663283060695
OLADE,Energy Balances,5_Southern Cone,Argentina,Final consumption,none,Fuel Oil,2018,20.028023795975773
OLADE,Energy Balances,5_Southern Cone,Argentina,Final consumption,none,Coke,2018,14.192543435191729
OLADE,Energy Balances,5_Southern Cone,Argentina,Final consumption,none,Charcoal,2018,11.822925546447314
OLADE,Energy Balances,5_Southern Cone,Argentina,Final consumption,none,Gases,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Final consumption,none,Other secondary,2018,1.0042376637247437
OLADE,Energy Balances,5_Southern Cone,Argentina,Final consumption,none,Non-energy,2018,133.98107526281575
OLADE,Energy Balances,5_Southern Cone,Argentina,Final consumption,none,Total secondary,2018,1552.3560189164164
OLADE,Energy Balances,5_Southern Cone,Argentina,Final consumption,none,Total,2018,2376.269955360612
OLADE,Energy Balances,5_Southern Cone,Argentina,Self-consumption,none,Oil,2018,4.149248950376704
OLADE,Energy Balances,5_Southern Cone,Argentina,Self-consumption,none,Natural Gas,2018,216.67144290050757
OLADE,Energy Balances,5_Southern Cone,Argentina,Self-consumption,none,Coal,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Self-consumption,none,Hydro,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Self-consumption,none,Geothermal,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Self-consumption,none,Nuclear,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Self-consumption,none,Firewood,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Self-consumption,none,Sugar cane and derivatives,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Self-consumption,none,Other primary sources,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Self-consumption,none,Total primary sources,2018,220.82069185088432
OLADE,Energy Balances,5_Southern Cone,Argentina,Self-consumption,none,Electricity,2018,14.093524499227613
OLADE,Energy Balances,5_Southern Cone,Argentina,Self-consumption,none,Liquified Gas,2018,1.5634353195759803
OLADE,Energy Balances,5_Southern Cone,Argentina,Self-consumption,none,Gasoline and alcohol,2018,0.0003143020879560777
OLADE,Energy Balances,5_Southern Cone,Argentina,Self-consumption,none,Kerose and jet fuel,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Self-consumption,none,Diesel,2018,0.223938530596662
OLADE,Energy Balances,5_Southern Cone,Argentina,Self-consumption,none,Fuel Oil,2018,13.680099985057252
OLADE,Energy Balances,5_Southern Cone,Argentina,Self-consumption,none,Coke,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Self-consumption,none,Charcoal,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Self-consumption,none,Gases,2018,71.75885338657199
OLADE,Energy Balances,5_Southern Cone,Argentina,Self-consumption,none,Other secondary,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Self-consumption,none,Non-energy,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Self-consumption,none,Total secondary,2018,101.32016602311747
OLADE,Energy Balances,5_Southern Cone,Argentina,Self-consumption,none,Total,2018,322.1408578740017
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Production,Oil,2018,1057.7519317428075
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Production,Natural Gas,2018,1728.7652642451262
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Production,Coal,2018,1.481136037492699
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Production,Hydro,2018,147.91795801417496
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Production,Geothermal,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Production,Nuclear,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Production,Firewood,2018,32.864109760803814
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Production,Sugar cane and derivatives,2018,56.211011039015574
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Production,Other primary sources,2018,134.1623604965339
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Production,Total primary sources,2018,3159.153771335955
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Production,Electricity,2018,528.1276430930496
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Production,Liquified Gas,2018,122.77634092389552
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Production,Gasoline and alcohol,2018,277.91899140677737
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Production,Kerose and jet fuel,2018,64.61023170590965
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Production,Diesel,2018,448.3974143412159
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Production,Fuel Oil,2018,77.01385231748789
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Production,Coke,2018,43.007707379368874
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Production,Charcoal,2018,11.822925546447314
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Production,Gases,2018,83.41587105686604
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Production,Other secondary,2018,19.729845398566923
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Production,Non-energy,2018,131.06785303276746
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Production,Total secondary,2018,1807.8886762023524
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Production,Total,2018,3159.153771335955
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Imports,Oil,2018,21.663309486773617
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Imports,Natural Gas,2018,341.36317556108764
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Imports,Coal,2018,50.2400942253513
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Imports,Hydro,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Imports,Geothermal,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Imports,Nuclear,2018,77.39716084025746
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Imports,Firewood,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Imports,Sugar cane and derivatives,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Imports,Other primary sources,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Imports,Total primary sources,2018,490.6637401134699
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Imports,Electricity,2018,35.407420982870335
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Imports,Liquified Gas,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Imports,Gasoline and alcohol,2018,19.415037147014036
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Imports,Kerose and jet fuel,2018,6.99049516255372
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Imports,Diesel,2018,113.89314673762321
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Imports,Fuel Oil,2018,9.684505049948475
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Imports,Coke,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Imports,Charcoal,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Imports,Gases,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Imports,Other secondary,2018,7.681323603944984
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Imports,Non-energy,2018,7.383084444683514
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Imports,Total secondary,2018,200.45501312863829
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Imports,Total,2018,691.1187532421083
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Exports,Oil,2018,-126.68931907574674
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Exports,Natural Gas,2018,-15.611196428773626
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Exports,Coal,2018,-0.05756682065721607
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Exports,Hydro,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Exports,Geothermal,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Exports,Nuclear,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Exports,Firewood,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Exports,Sugar cane and derivatives,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Exports,Other primary sources,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Exports,Total primary sources,2018,-142.35808232517758
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Exports,Electricity,2018,-1.0085927857530668
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Exports,Liquified Gas,2018,-52.14979572009234
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Exports,Gasoline and alcohol,2018,-8.514640645871117
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Exports,Kerose and jet fuel,2018,-0.10251971779513026
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Exports,Diesel,2018,-53.571848914697554
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Exports,Fuel Oil,2018,-23.95333198874204
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Exports,Coke,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Exports,Charcoal,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Exports,Gases,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Exports,Other secondary,2018,-25.03137615071908
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Exports,Non-energy,2018,-3.613170787509904
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Exports,Total secondary,2018,-167.9452767111802
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Exports,Total,2018,-310.30335903635785
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Inventory variation,Oil,2018,-1.2904687441466287
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Inventory variation,Natural Gas,2018,-0.3472720087906606
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Inventory variation,Coal,2018,2.5933838480475533
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Inventory variation,Hydro,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Inventory variation,Geothermal,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Inventory variation,Nuclear,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Inventory variation,Firewood,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Inventory variation,Sugar cane and derivatives,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Inventory variation,Other primary sources,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Inventory variation,Total primary sources,2018,0.9556430951102645
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Inventory variation,Electricity,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Inventory variation,Liquified Gas,2018,1.0263352259801097
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Inventory variation,Gasoline and alcohol,2018,2.0136391869082013
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Inventory variation,Kerose and jet fuel,2018,0.35437309377041387
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Inventory variation,Diesel,2018,-0.4486902406862474
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Inventory variation,Fuel Oil,2018,0.5206586467796787
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Inventory variation,Coke,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Inventory variation,Charcoal,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Inventory variation,Gases,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Inventory variation,Other secondary,2018,-1.37555518806808
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Inventory variation,Non-energy,2018,-0.856691427125836
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Inventory variation,Total secondary,2018,1.2340692975582404
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Inventory variation,Total,2018,2.189712392668504
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Unused,Oil,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Unused,Natural Gas,2018,13.929603565612176
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Unused,Coal,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Unused,Hydro,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Unused,Geothermal,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Unused,Nuclear,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Unused,Firewood,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Unused,Sugar cane and derivatives,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Unused,Other primary sources,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Unused,Total primary sources,2018,13.929603565612176
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Unused,Electricity,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Unused,Liquified Gas,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Unused,Gasoline and alcohol,2018,0.0
OLADE,Energy Balances,5_Southern Cone,Argentina,Total supply,Unused,Kerose and jet fuel,2018,0.0
